observed_utc,gw,source,team_abbr,opponent_abbr,status,formation,row,slot,player,short,kickoff_text
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,COV,NFO,confirmed,,4,10,B. Thomas-Asante,,Saturday 19 September 11:30
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,COV,NFO,confirmed,,4,11,Ephron Mason-Clark,,Saturday 19 September 11:30
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,EVE,IPS,confirmed,,1,1,Jordan Pickford,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,EVE,IPS,confirmed,,2,2,A. Maitland-Niles,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,EVE,IPS,confirmed,,2,3,James Tarkowski,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,EVE,IPS,confirmed,,2,4,Jarrad Branthwaite,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,EVE,IPS,confirmed,,2,5,Vitaliy Mykolenko,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,EVE,IPS,confirmed,,3,6,Harrison Armstrong,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,EVE,IPS,confirmed,,3,7,James Garner,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,EVE,IPS,confirmed,,4,8,Brennan Johnson,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,EVE,IPS,confirmed,,4,9,K. Dewsbury-Hall,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,EVE,IPS,confirmed,,4,10,Jack Grealish,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,EVE,IPS,confirmed,,5,11,Thierno Barry,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,NEW,HUL,confirmed,,1,1,Lukas Hornicek,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,2,Lewis Miley,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,3,Malick Thiaw,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,4,Sven Botman,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,5,Lewis Hall,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,NEW,HUL,confirmed,,3,6,Sean Steur,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,7,Jacob Murphy,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,8,Yoane Wissa,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,9,Joseph Willock,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,10,Harvey Barnes,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,NEW,HUL,confirmed,,5,11,M. Fernandez-Pardo,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,HUL,NEW,confirmed,,1,1,K. Tzolakis,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,HUL,NEW,confirmed,,2,2,Semi Ajayi,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,HUL,NEW,confirmed,,2,3,John Egan,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,HUL,NEW,confirmed,,2,4,Lucas Herrington,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,HUL,NEW,confirmed,,3,5,Lewie Coyle,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,HUL,NEW,confirmed,,3,6,Ryan Giles,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,HUL,NEW,confirmed,,4,7,Mohamed Belloumi,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,HUL,NEW,confirmed,,4,8,Regan Slater,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,HUL,NEW,confirmed,,4,9,Matt Crooks,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,HUL,NEW,confirmed,,4,10,Sorba Thomas,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,HUL,NEW,confirmed,,5,11,Oli McBurnie,,Saturday 19 September 09:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,NEW,LEE,confirmed,,1,1,Lukas Hornicek,,Monday 14 September 14:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,2,Amar Dedic,,Monday 14 September 14:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,3,Malick Thiaw,,Monday 14 September 14:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,4,Sven Botman,,Monday 14 September 14:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,5,Lewis Hall,,Monday 14 September 14:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,NEW,LEE,confirmed,,3,6,Lewis Miley,,Monday 14 September 14:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,NEW,LEE,confirmed,,3,7,Nico Gonzalez,,Monday 14 September 14:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,NEW,LEE,confirmed,,4,8,Jacob Murphy,,Monday 14 September 14:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,NEW,LEE,confirmed,,4,9,M. Fernandez-Pardo,,Monday 14 September 14:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,NEW,LEE,confirmed,,4,10,Harvey Barnes,,Monday 14 September 14:00
2026-09-19T18:39:54.090901+00:00,6,sportsgambler,NEW,LEE,confirmed,,5,11,Yoane Wissa,,Monday 14 September 14:00
2026-09-20T00:11:33.711553+00:00,6,sportsgambler,NEW,HUL,confirmed,,1,1,Lukas Hornicek,,Saturday 19 September 07:00
2026-09-20T00:11:33.711553+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,2,Lewis Miley,,Saturday 19 September 07:00
2026-09-20T00:11:33.711553+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,3,Malick Thiaw,,Saturday 19 September 07:00
2026-09-20T00:11:33.711553+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,4,Sven Botman,,Saturday 19 September 07:00
2026-09-20T00:11:33.711553+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,5,Lewis Hall,,Saturday 19 September 07:00
2026-09-20T00:11:33.711553+00:00,6,sportsgambler,NEW,HUL,confirmed,,3,6,Sean Steur,,Saturday 19 September 07:00
2026-09-20T00:11:33.711553+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,7,Jacob Murphy,,Saturday 19 September 07:00
2026-09-20T00:11:33.711553+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,8,Yoane Wissa,,Saturday 19 September 07:00
2026-09-20T00:11:33.711553+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,9,Joseph Willock,,Saturday 19 September 07:00
2026-09-20T00:11:33.711553+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,10,Harvey Barnes,,Saturday 19 September 07:00
2026-09-20T00:11:33.711553+00:00,6,sportsgambler,NEW,HUL,confirmed,,5,11,M. Fernandez-Pardo,,Saturday 19 September 07:00
2026-09-20T00:11:33.711553+00:00,6,sportsgambler,NEW,LEE,confirmed,,1,1,Lukas Hornicek,,Monday 14 September 12:00
2026-09-20T00:11:33.711553+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,2,Amar Dedic,,Monday 14 September 12:00
2026-09-20T00:11:33.711553+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,3,Malick Thiaw,,Monday 14 September 12:00
2026-09-20T00:11:33.711553+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,4,Sven Botman,,Monday 14 September 12:00
2026-09-20T00:11:33.711553+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,5,Lewis Hall,,Monday 14 September 12:00
2026-09-20T00:11:33.711553+00:00,6,sportsgambler,NEW,LEE,confirmed,,3,6,Lewis Miley,,Monday 14 September 12:00
2026-09-20T00:11:33.711553+00:00,6,sportsgambler,NEW,LEE,confirmed,,3,7,Nico Gonzalez,,Monday 14 September 12:00
2026-09-20T00:11:33.711553+00:00,6,sportsgambler,NEW,LEE,confirmed,,4,8,Jacob Murphy,,Monday 14 September 12:00
2026-09-20T00:11:33.711553+00:00,6,sportsgambler,NEW,LEE,confirmed,,4,9,M. Fernandez-Pardo,,Monday 14 September 12:00
2026-09-20T00:11:33.711553+00:00,6,sportsgambler,NEW,LEE,confirmed,,4,10,Harvey Barnes,,Monday 14 September 12:00
2026-09-20T00:11:33.711553+00:00,6,sportsgambler,NEW,LEE,confirmed,,5,11,Yoane Wissa,,Monday 14 September 12:00
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,MUN,FUL,predicted,4-2-3-1,1,1,Senne Lammens,,Sunday 20 September 08:30
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,MUN,FUL,predicted,4-2-3-1,2,2,Diogo Dalot,,Sunday 20 September 08:30
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,MUN,FUL,predicted,4-2-3-1,2,3,Harry Maguire,,Sunday 20 September 08:30
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,MUN,FUL,predicted,4-2-3-1,2,4,Lisandro Martinez,,Sunday 20 September 08:30
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,MUN,FUL,predicted,4-2-3-1,2,5,Noussair Mazraoui,,Sunday 20 September 08:30
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,MUN,FUL,predicted,4-2-3-1,3,6,Youri Tielemans,,Sunday 20 September 08:30
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,MUN,FUL,predicted,4-2-3-1,3,7,Kobbie Mainoo,,Sunday 20 September 08:30
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,MUN,FUL,predicted,4-2-3-1,4,8,Bryan Mbeumo,,Sunday 20 September 08:30
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,MUN,FUL,predicted,4-2-3-1,4,9,Bruno Fernandes,,Sunday 20 September 08:30
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,MUN,FUL,predicted,4-2-3-1,4,10,Marcus Rashford,,Sunday 20 September 08:30
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,MUN,FUL,predicted,4-2-3-1,5,11,Matheus Cunha,,Sunday 20 September 08:30
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,NEW,HUL,confirmed,,1,1,Lukas Hornicek,,Saturday 19 September 07:00
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,2,Lewis Miley,,Saturday 19 September 07:00
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,3,Malick Thiaw,,Saturday 19 September 07:00
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,4,Sven Botman,,Saturday 19 September 07:00
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,5,Lewis Hall,,Saturday 19 September 07:00
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,NEW,HUL,confirmed,,3,6,Sean Steur,,Saturday 19 September 07:00
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,7,Jacob Murphy,,Saturday 19 September 07:00
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,8,Yoane Wissa,,Saturday 19 September 07:00
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,9,Joseph Willock,,Saturday 19 September 07:00
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,10,Harvey Barnes,,Saturday 19 September 07:00
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,NEW,HUL,confirmed,,5,11,M. Fernandez-Pardo,,Saturday 19 September 07:00
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,NEW,LEE,confirmed,,1,1,Lukas Hornicek,,Monday 14 September 12:00
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,2,Amar Dedic,,Monday 14 September 12:00
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,3,Malick Thiaw,,Monday 14 September 12:00
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,4,Sven Botman,,Monday 14 September 12:00
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,5,Lewis Hall,,Monday 14 September 12:00
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,NEW,LEE,confirmed,,3,6,Lewis Miley,,Monday 14 September 12:00
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,NEW,LEE,confirmed,,3,7,Nico Gonzalez,,Monday 14 September 12:00
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,NEW,LEE,confirmed,,4,8,Jacob Murphy,,Monday 14 September 12:00
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,NEW,LEE,confirmed,,4,9,M. Fernandez-Pardo,,Monday 14 September 12:00
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,NEW,LEE,confirmed,,4,10,Harvey Barnes,,Monday 14 September 12:00
2026-09-20T09:22:09.385144+00:00,6,sportsgambler,NEW,LEE,confirmed,,5,11,Yoane Wissa,,Monday 14 September 12:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,BOU,LIV,confirmed,,1,1,Djordje Petrovic,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,BOU,LIV,confirmed,,2,2,Adam Smith,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,BOU,LIV,confirmed,,2,3,James Hill,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,BOU,LIV,confirmed,,2,4,Antonio Silva,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,BOU,LIV,confirmed,,2,5,Adrien Truffert,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,BOU,LIV,confirmed,,3,6,Tyler Adams,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,BOU,LIV,confirmed,,3,7,Alex Scott,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,BOU,LIV,confirmed,,4,8,Rayan,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,BOU,LIV,confirmed,,4,9,Ryan Christie,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,BOU,LIV,confirmed,,4,10,Marcus Tavernier,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,BOU,LIV,confirmed,,5,11,Evanilson,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,LIV,BOU,confirmed,,1,1,Alisson Becker,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,LIV,BOU,confirmed,,2,2,Ronald Araujo,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,LIV,BOU,confirmed,,2,3,Jeremy Jacquet,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,LIV,BOU,confirmed,,2,4,Virgil van Dijk,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,LIV,BOU,confirmed,,2,5,Milos Kerkez,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,LIV,BOU,confirmed,,3,6,Dominik Szoboszlai,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,LIV,BOU,confirmed,,3,7,Alexis Mac Allister,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,LIV,BOU,confirmed,,4,8,Cody Gakpo,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,LIV,BOU,confirmed,,4,9,Florian Wirtz,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,LIV,BOU,confirmed,,4,10,Bradley Barcola,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,LIV,BOU,confirmed,,5,11,Alexander Isak,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,CRY,LEE,confirmed,,1,1,Walter Benitez,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,CRY,LEE,confirmed,,2,2,Chris Richards,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,CRY,LEE,confirmed,,2,3,Takehiro Tomiyasu,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,CRY,LEE,confirmed,,2,4,Jaydee Canvot,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,CRY,LEE,confirmed,,3,5,Anan Khalaili,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,CRY,LEE,confirmed,,3,6,Quinten Timber,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,CRY,LEE,confirmed,,3,7,Adam Wharton,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,CRY,LEE,confirmed,,3,8,Tyrick Mitchell,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,CRY,LEE,confirmed,,4,9,Daichi Kamada,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,CRY,LEE,confirmed,,4,10,Yeremy Pino,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,CRY,LEE,confirmed,,5,11,J. Strand Larsen,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,MCI,SUN,confirmed,,1,1,Gianluigi Donnarumma,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,MCI,SUN,confirmed,,2,2,Matheus Nunes,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,MCI,SUN,confirmed,,2,3,Ruben Dias,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,MCI,SUN,confirmed,,2,4,Marc Guehi,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,MCI,SUN,confirmed,,2,5,Josko Gvardiol,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,MCI,SUN,confirmed,,3,6,Enzo Fernandez,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,MCI,SUN,confirmed,,3,7,Elliot Anderson,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,MCI,SUN,confirmed,,4,8,Iliman Ndiaye,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,MCI,SUN,confirmed,,4,9,Rayan Cherki,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,MCI,SUN,confirmed,,4,10,Antoine Semenyo,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,MCI,SUN,confirmed,,5,11,Erling Haaland,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,SUN,MCI,confirmed,,1,1,Robin Roefs,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,SUN,MCI,confirmed,,2,2,Nordi Mukiele,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,SUN,MCI,confirmed,,2,3,Kevin Danso,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,SUN,MCI,confirmed,,2,4,Daniel Ballard,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,SUN,MCI,confirmed,,2,5,Dayann Methalie,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,SUN,MCI,confirmed,,3,6,Granit Xhaka,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,SUN,MCI,confirmed,,3,7,Noah Sadiki,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,SUN,MCI,confirmed,,4,8,Thomas Meunier,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,SUN,MCI,confirmed,,4,9,Enzo Le Fee,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,SUN,MCI,confirmed,,4,10,Nilson Angulo,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,SUN,MCI,confirmed,,5,11,Brian Brobbey,,Sunday 20 September 06:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,NEW,HUL,confirmed,,1,1,Lukas Hornicek,,Saturday 19 September 07:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,2,Lewis Miley,,Saturday 19 September 07:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,3,Malick Thiaw,,Saturday 19 September 07:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,4,Sven Botman,,Saturday 19 September 07:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,5,Lewis Hall,,Saturday 19 September 07:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,NEW,HUL,confirmed,,3,6,Sean Steur,,Saturday 19 September 07:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,7,Jacob Murphy,,Saturday 19 September 07:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,8,Yoane Wissa,,Saturday 19 September 07:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,9,Joseph Willock,,Saturday 19 September 07:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,10,Harvey Barnes,,Saturday 19 September 07:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,NEW,HUL,confirmed,,5,11,M. Fernandez-Pardo,,Saturday 19 September 07:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,NEW,LEE,confirmed,,1,1,Lukas Hornicek,,Monday 14 September 12:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,2,Amar Dedic,,Monday 14 September 12:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,3,Malick Thiaw,,Monday 14 September 12:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,4,Sven Botman,,Monday 14 September 12:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,5,Lewis Hall,,Monday 14 September 12:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,NEW,LEE,confirmed,,3,6,Lewis Miley,,Monday 14 September 12:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,NEW,LEE,confirmed,,3,7,Nico Gonzalez,,Monday 14 September 12:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,NEW,LEE,confirmed,,4,8,Jacob Murphy,,Monday 14 September 12:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,NEW,LEE,confirmed,,4,9,M. Fernandez-Pardo,,Monday 14 September 12:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,NEW,LEE,confirmed,,4,10,Harvey Barnes,,Monday 14 September 12:00
2026-09-20T14:17:12.375527+00:00,6,sportsgambler,NEW,LEE,confirmed,,5,11,Yoane Wissa,,Monday 14 September 12:00
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,FUL,MUN,confirmed,,1,1,Bernd Leno,,Sunday 20 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,FUL,MUN,confirmed,,2,2,Timothy Castagne,,Sunday 20 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,FUL,MUN,confirmed,,2,3,David Affengruber,,Sunday 20 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,FUL,MUN,confirmed,,2,4,Calvin Bassey,,Sunday 20 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,FUL,MUN,confirmed,,2,5,Antonee Robinson,,Sunday 20 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,FUL,MUN,confirmed,,3,6,Sander Berge,,Sunday 20 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,FUL,MUN,confirmed,,3,7,Shea Charles,,Sunday 20 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,FUL,MUN,confirmed,,4,8,Oscar Bobb,,Sunday 20 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,FUL,MUN,confirmed,,4,9,Joshua King,,Sunday 20 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,FUL,MUN,confirmed,,4,10,Alex Iwobi,,Sunday 20 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,FUL,MUN,confirmed,,5,11,Gonzalo Garcia,,Sunday 20 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,MUN,FUL,confirmed,,1,1,Senne Lammens,,Sunday 20 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,MUN,FUL,confirmed,,2,2,Diogo Dalot,,Sunday 20 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,MUN,FUL,confirmed,,2,3,Harry Maguire,,Sunday 20 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,MUN,FUL,confirmed,,2,4,Lisandro Martinez,,Sunday 20 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,MUN,FUL,confirmed,,2,5,Luke Shaw,,Sunday 20 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,MUN,FUL,confirmed,,3,6,Youri Tielemans,,Sunday 20 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,MUN,FUL,confirmed,,3,7,Kobbie Mainoo,,Sunday 20 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,MUN,FUL,confirmed,,4,8,Bryan Mbeumo,,Sunday 20 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,MUN,FUL,confirmed,,4,9,Bruno Fernandes,,Sunday 20 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,MUN,FUL,confirmed,,4,10,Marcus Rashford,,Sunday 20 September 10:30
